GOOGLE_REVIEWS ID,Business Rating,Business Reviews,Source URL,Business Name,Author Name,Local Guide,Review Text,Review Rating,Review Date,Author URL,Topic Keywords,Topics
47,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",kathry.elizabeth  s,"",don't ever get a color match done here. had it done so i could re-paint my son's crib.....it dried not even remotely close to the right color.,2 stars,a day ago,https://www.google.com/maps/contrib/105162494691256721404/reviews?hl=en-CA,[],[]
48,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Elizabeth  Smith,"",had such wonderful care and compassion from staff brayden at the auto desk! he helped get my tire replaced after it blew on our way to niagara falls from windsor! he was so friendly and sped things up for me even tho i know they were very …,5 stars,8 months ago,https://www.google.com/maps/contrib/102224002050688888842/reviews?hl=en-CA,"[staff, auto, desk, tire, friendly, things]","[4, 2, 1, 3]"
49,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Jeanie  Ladd,"",it was great. had great help in the christmas lighting are and a very happy and friedly teller. keep up the fantastic help employees. merry christmas,5 stars,4 months ago,https://www.google.com/maps/contrib/114108172347631643539/reviews?hl=en-CA,"[great, great, employees]",[3]
50,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Laura  Taski,"",terrible level of service. never have enough cashiers open. employees walking around not acknowledging customers. just terrible. drive the the ancaster store . it's much better,1 star,5 months ago,https://www.google.com/maps/contrib/104452862403103454256/reviews?hl=en-CA,"[terrible, service, employees, customers, terrible, store]","[1, 3]"
51,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Joe  Wilson,Local Guide,it's cdn tire no surprises,4 stars,2 days ago,https://www.google.com/maps/contrib/100418830819042424697/reviews?hl=en-CA,[tire],[4]
52,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Noble  Galactic,"",clean and organized store. polite customer service. a bit pricy on some merchandise.,4 stars,3 months ago,https://www.google.com/maps/contrib/106358552739829178759/reviews?hl=en-CA,"[clean, store, customer, service]","[3, 1]"
53,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Jim  Dalgetty,Local Guide,items on sale are well priced.there is very little help to be had.,3 stars,3 months ago,https://www.google.com/maps/contrib/116267411135014918823/reviews?hl=en-CA,"[items, sale]",[2]
54,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Derek  Schierholtz,Local Guide,"good place, great prices and great deals. i have never used the auto service center besides to have winter tires installed.",5 stars,3 months ago,https://www.google.com/maps/contrib/109848273549110990167/reviews?hl=en-CA,"[good, place, great, prices, great, auto, service, tires]","[3, 4, 1]"
55,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",doi467,"","the auto service dept. is terrible, i now remember why i never used to go to can tire for mechanical work! the supervisors/bosses are even worse, they will always defend their employees...kinda useless for customer service ( they can …",1 star,3 months ago,https://www.google.com/maps/contrib/115422338976929737768/reviews?hl=en-CA,"[auto, service, terrible, tire, work, customer, service]","[3, 4, 1]"
56,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Ken  Mercer,Local Guide,the tool rental is very handy,5 stars,a month ago,https://www.google.com/maps/contrib/115170957574205440353/reviews?hl=en-CA,[],[]
57,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Andrew  Hunter,Local Guide,website showed there were 7 items in stock for what i needed. there were zero in stock. this is why i hate canadian tire.,1 star,2 weeks ago,https://www.google.com/maps/contrib/110220201103738830178/reviews?hl=en-CA,"[items, stock, needed, stock, canadian, tire]","[4, 1, 2]"
58,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Ryan  Snider,"","generally like shopping for my fishing rods, reels, terminal gear etc. at this location specifically since i live nearby and have spent a lot of money here. i recently stopped in for a look and stopped upon a few lures i wanted. i noticed …",2 stars,3 months ago,https://www.google.com/maps/contrib/109170715699412898529/reviews?hl=en-CA,[location],[]
59,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Dawn  On  The  Grand,"",don't ever use pay and pickup! most unorganized i have ever seen.,1 star,2 weeks ago,https://www.google.com/maps/contrib/102620766040621893585/reviews?hl=en-CA,[],[]
60,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Justin  koleszar,"","do not use online ordering. they will simply ignore your order if the store gets too busy, and not inform you or allow you to get it yourself. staff that answered the phone sounded like someone kicked her dog.",1 star,3 months ago,https://www.google.com/maps/contrib/114464753882687812570/reviews?hl=en-CA,"[online, store, staff]","[1, 2]"
61,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Izabella  Bejm,Local Guide,definitely a better place to find winter tires. no one tries to rip you off by telling you that you need to buy unnecessary things,5 stars,5 months ago,https://www.google.com/maps/contrib/115240744567756646100/reviews?hl=en-CA,"[place, find, tires, things]","[2, 3]"
62,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Jason  Bonney,Local Guide,awesome. always great sales,5 stars,a month ago,https://www.google.com/maps/contrib/106810871868697143720/reviews?hl=en-CA,"[great, sales]",[3]
63,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Kevin  Cassidy,Local Guide,they didn't have wat i needed this time but it was a great experience,4 stars,5 days ago,https://www.google.com/maps/contrib/117869499356284648462/reviews?hl=en-CA,"[needed, time, great, experience]","[3, 2, 4]"
64,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",John  Fernandes,Local Guide,"not as large and well stocked as other locations, but the knowledgeable employees make up for it.",4 stars,4 months ago,https://www.google.com/maps/contrib/117921664572914204079/reviews?hl=en-CA,[employees],[]
65,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Michael  Neal,"",the customer service people in the hockey section have been useless and unhelpful two days in row! my son was told to just go try skates on and bring them up when you find a pair and we will sharpen them. today looking for hockey red ref …,1 star,3 months ago,https://www.google.com/maps/contrib/109524282548566418660/reviews?hl=en-CA,"[customer, service, people, told, find]","[3, 2]"
66,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",David  J  Anderson,Local Guide,had the product i needed. good enough.,5 stars,3 months ago,https://www.google.com/maps/contrib/103461359693358184517/reviews?hl=en-CA,"[product, needed, good]","[4, 1]"
67,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Fred  Fulkerson,Local Guide,"i wish the young people who work there were better trained as to where items are found was there again today to get a key cut. pushed the button for help three times, waited for ten minutes, while several employees looked at me but no one came to help. left disgusted.",1 star,6 months ago,https://www.google.com/maps/contrib/110153478682819621084/reviews?hl=en-CA,"[people, work, items, found, minutes, employees]",[2]
68,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Kelly  Durnford,Local Guide,too pricey! found what we were looking for elsewhere for way cheaper and a better product!,2 stars,3 months ago,https://www.google.com/maps/contrib/105045093948111643217/reviews?hl=en-CA,"[found, product]",[1]
69,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",RyN  Guy,Local Guide,"it's a good place for general merchandise i.e.-small appliances, auto parts, hunting and sporting gear etc.",4 stars,5 months ago,https://www.google.com/maps/contrib/110293500159750896062/reviews?hl=en-CA,"[good, place, auto]","[4, 3, 1]"
70,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Gary  C,Local Guide,"i've started looking up an item online, noting aisle number, then going to get item. either so little staff or they are all doing restocking. prices especially for christmas decorations are outrageous.",3 stars,5 months ago,https://www.google.com/maps/contrib/100037451553110320929/reviews?hl=en-CA,"[item, online, item, staff, prices]",[2]
71,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",STEPHEN  Macneil,Local Guide,always a good deal on one tool or another. watch for sales. usually has the widest variety of whatever you are looking for. prices are generally reasonable. good store.,5 stars,8 months ago,https://www.google.com/maps/contrib/105760458619071088001/reviews?hl=en-CA,"[good, sales, prices, good, store]","[4, 1]"
72,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Nick  Vens,"","hey need help finding a price or a product, well dont ask the staff.. hey i wonder why everyone is buying online and using self checkouts hmmm what a mystery",1 star,4 months ago,https://www.google.com/maps/contrib/111026961129991008626/reviews?hl=en-CA,"[price, product, staff, online]","[2, 1]"
73,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Karl  Gingerich,Local Guide,"amazing 'black friday' deals, but always good deals, if you can wait.",5 stars,5 months ago,https://www.google.com/maps/contrib/102724760352408773598/reviews?hl=en-CA,[good],[4]
74,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",H  Augustyn,"","the in store is looking beautiful, but the cashier can be more helpful 🤔",4 stars,4 months ago,https://www.google.com/maps/contrib/113405655909267681969/reviews?hl=en-CA,"[store, helpful]","[1, 4]"
75,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Keith  Schmitt,"","redicilous !!!! no tills open at 10am and will not open one. self checkout only !!!! i can get everything i needed from ct lots of other places, so i will not be going back again .",1 star,3 months ago,https://www.google.com/maps/contrib/101479241488584261478/reviews?hl=en-CA,"[needed, back]",[4]
76,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Nathan  B,"","worst experience ever. quoted an hours labour , waited 6 hrs to get my vehicle .",1 star,a month ago,https://www.google.com/maps/contrib/116428289199525603931/reviews?hl=en-CA,"[worst, experience]",[]
77,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Gary  Maddock,"",at the brantford store they have begun using high pressure tactics to get customers to sign up for their credit cards. borderline harassment. the person disrupted my shopping and basically acted like i was making a huge mistake by not signing up for a canadian tire mastercard. pathetic.,1 star,3 months ago,https://www.google.com/maps/contrib/118402918624480624671/reviews?hl=en-CA,"[brantford, store, customers, canadian, tire]","[4, 1]"
78,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Stephen,Local Guide,love the store. very clean and friendly staff,5 stars,3 months ago,https://www.google.com/maps/contrib/109689901241240652225/reviews?hl=en-CA,"[store, clean, friendly, staff]","[1, 2, 3]"
79,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Colleen  Durham,"",the young fellows in the garden department weren't helpful. they stood and pointed as for where i would find someone for help instead of looking or helping me to find someone the key that sits help me very the tomato cages was very helpful and pleasant,4 stars,5 months ago,https://www.google.com/maps/contrib/111253847660771871748/reviews?hl=en-CA,"[department, helpful, find, find, helpful]","[2, 4]"
